date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:21	81737/81737	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2004:53:07%20GMT	http://theglim.co.kr/PortfolioThumImg?idx=14	C:/My%20Web%20Sites/glim/theglim.co.kr/wooribank_01_thumbnail4f57.jpg	(from http://theglim.co.kr/)
13:53:23	29365/29365	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2004:53:18%20GMT	http://theglim.co.kr/PortfolioThumImg?idx=5	C:/My%20Web%20Sites/glim/theglim.co.kr/hanwhacolud_01_thumbnailbe1c.jpg	(from http://theglim.co.kr/)
13:53:26	41833/41833	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2004:53:19%20GMT	http://theglim.co.kr/PortfolioThumImg?idx=15	C:/My%20Web%20Sites/glim/theglim.co.kr/%ec%97%90%ec%8a%a4%ec%9b%90%eb%aa%a8%eb%b0%94%ec%9d%bc%ec%b9%b4%eb%93%9c_01_thumbnail9315.jpg	(from http://theglim.co.kr/)
13:53:30	55325/55325	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2004:53:21%20GMT	http://theglim.co.kr/PortfolioThumImg?idx=11	C:/My%20Web%20Sites/glim/theglim.co.kr/olleh_01_thumbnail6529.jpg	(from http://theglim.co.kr/)
13:53:32	218885/218885	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2004:52:56%20GMT	http://theglim.co.kr/PortfolioThumImg?idx=10	C:/My%20Web%20Sites/glim/theglim.co.kr/nepa_01_thumbnailc53f.jpg	(from http://theglim.co.kr/)
13:53:32	4945/4945	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2004:53:32%20GMT	http://theglim.co.kr/resource/front/css/jquery/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/jquery/images/ui-icons_444444_256x240.36.delayed	(from http://theglim.co.kr/resource/front/css/jquery/jquery-ui.min.css)
13:53:32	4945/4945	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2004:53:32%20GMT	http://theglim.co.kr/resource/front/css/jquery/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/jquery/images/ui-icons_777777_256x240.37.delayed	(from http://theglim.co.kr/resource/front/css/jquery/jquery-ui.min.css)
13:53:33	4945/4945	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2004:53:32%20GMT	http://theglim.co.kr/resource/front/css/jquery/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/jquery/images/ui-icons_777620_256x240.38.delayed	(from http://theglim.co.kr/resource/front/css/jquery/jquery-ui.min.css)
13:53:33	4945/4945	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2004:53:33%20GMT	http://theglim.co.kr/resource/front/css/jquery/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/jquery/images/ui-icons_cc0000_256x240.39.delayed	(from http://theglim.co.kr/resource/front/css/jquery/jquery-ui.min.css)
13:53:36	77515/77515	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2004:53:22%20GMT	http://theglim.co.kr/PortfolioThumImg?idx=6	C:/My%20Web%20Sites/glim/theglim.co.kr/hyundaigreenfood_01_thumbnailea79.jpg	(from http://theglim.co.kr/)
13:53:43	107672/107672	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2004:53:25%20GMT	http://theglim.co.kr/PortfolioThumImg?idx=2	C:/My%20Web%20Sites/glim/theglim.co.kr/DMZ_01_thumbnailf70c.jpg	(from http://theglim.co.kr/)
13:54:34	396978/396978	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260eb2-L3zrbjVrFdcPs3Ki0cSNZUarzh8%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.eot	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.eot	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:54:36	297576/297576	---M--	200	added ('OK')	font/woff2	etag:W/%2248a68-ESOgz88szGOIv2qUTYm+SUj2+O4%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.woff2	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.woff2	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:54:37	396978/396978	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260eb2-L3zrbjVrFdcPs3Ki0cSNZUarzh8%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.eot?	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareRd41d.eot	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:55:41	402814/402814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226257e-wf1THqrqqRy7n/cBdL7ra7Pn/dE%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.eot	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.eot	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:55:44	433972/433972	---M--	200	added ('OK')	font/woff	etag:W/%2269f34-CenzoWU4mK3uyPFFetzJOvHU140%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.woff	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.woff	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:55:47	1055496/1055496	---M-Z	200	added ('OK')	font/ttf	etag:W/%22101b08-GWuCPEIbLapyygUtdr2T3N2Nsv0%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.ttf	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareR.ttf	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:56:33	304168/304168	---M--	200	added ('OK')	font/woff2	etag:W/%224a428-Wf5E/qYXptlo7D4yaLXSUiAxDsM%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.woff2	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.woff2	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:56:45	402814/402814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226257e-wf1THqrqqRy7n/cBdL7ra7Pn/dE%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.eot?	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareBd41d.eot	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:56:46	15535/15535	---M--	200	added ('OK')	text/css	etag:%2254222831bf4bd41:0%22	http://theglim.co.kr/resource/front/css/common.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/common.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:56:46	23823/23823	---M--	200	added ('OK')	text/css	etag:%22c1842a31bf4bd41:0%22	http://theglim.co.kr/resource/front/css/dev.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/dev.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:56:47	10789/10789	---M--	200	added ('OK')	text/css	etag:%222475c51f56d41:0%22	http://theglim.co.kr/resource/front/css/typo.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/typo.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:56:48	8671/8671	---M--	200	added ('OK')	text/css	etag:%22b88b5dd01f56d41:0%22	http://theglim.co.kr/resource/front/css/lpop.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/lpop.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:56:48	6467/6467	---M--	200	added ('OK')	text/css	etag:%222ce72c31bf4bd41:0%22	http://theglim.co.kr/resource/front/css/icon.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/icon.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:56:49	1771/1771	---M--	200	added ('OK')	text/css	etag:%2254222831bf4bd41:0%22	http://theglim.co.kr/resource/front/css/animation.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/animation.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:56:49	32551/32551	---M--	200	added ('OK')	text/css	etag:%226ebba3353015d51:0%22	http://theglim.co.kr/resource/front/css/pager.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/pager.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:56:50	6421/6421	---M--	200	added ('OK')	text/css	etag:%22e1fe7fcc1f56d41:0%22	http://theglim.co.kr/resource/front/css/lists.swiper.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/lists.swiper.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:56:51	14383/14383	---M--	200	added ('OK')	text/css	etag:%22999d8a923015d51:0%22	http://theglim.co.kr/resource/front/css/layout.css	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/front/css/layout.css	(from http://theglim.co.kr/resource/front/css/glim.css)
13:57:00	438884/438884	---M--	200	added ('OK')	font/woff	etag:W/%226b264-5GQaexKFW/7j4A8rFHTC3lRo6v4%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.woff	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.woff	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
13:57:27	1051396/1051396	---M-Z	200	added ('OK')	font/ttf	etag:W/%22100b04-Kr8OUXpuviZyZFavjRnrprltKeM%22	https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.ttf	C:/My%20Web%20Sites/glim/cdn.jsdelivr.net/gh/hiun/NanumSquare@master/NanumSquareB.ttf	(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
14:07:23	16773831/16773831	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2031%20May%202022%2004:53:30%20GMT	http://theglim.co.kr/AboutFileDown	C:/My%20Web%20Sites/glim/theglim.co.kr/Glim_%ed%9a%8c%ec%82%ac%ec%86%8c%ea%b0%9c%ec%84%9c_200529-1.pdf	(from http://theglim.co.kr/)
14:07:24	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/gh/hiun/NanumSquare@master/nanumsquare.css)
14:07:24	4907/4907	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2005:07:24%20GMT	http://theglim.co.kr/resource/common/images/ui/ui_checkbox.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/common/images/ui/ui_checkbox.4d.delayed	(from http://theglim.co.kr/resource/front/css/common.css)
14:07:24	4901/4901	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2005:07:24%20GMT	http://theglim.co.kr/resource/common/images/ui/ui_radio.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/common/images/ui/ui_radio.4e.delayed	(from http://theglim.co.kr/resource/front/css/common.css)
14:07:24	4919/4919	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2005:07:24%20GMT	http://theglim.co.kr/resource/common/images/ui/ui_radio_disabled.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/common/images/ui/ui_radio_disabled.4f.delayed	(from http://theglim.co.kr/resource/front/css/common.css)
14:07:25	4925/4925	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2005:07:24%20GMT	http://theglim.co.kr/resource/common/images/ui/ui_checkbox_disabled.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/common/images/ui/ui_checkbox_disabled.50.delayed	(from http://theglim.co.kr/resource/front/css/common.css)
14:07:25	4911/4911	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2005:07:25%20GMT	http://theglim.co.kr/resource/common/images/ui/ui_select_arr.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/common/images/ui/ui_select_arr.51.delayed	(from http://theglim.co.kr/resource/front/css/common.css)
14:07:25	4929/4929	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20May%202022%2005:07:25%20GMT	http://theglim.co.kr/resource/common/images/ui/ui_select_arr_disabled.png	C:/My%20Web%20Sites/glim/theglim.co.kr/resource/common/images/ui/ui_select_arr_disabled.52.delayed	(from http://theglim.co.kr/resource/front/css/common.css)
